Country, Population, Year, GDP, GDP/C, Uemployment Rate
['FRO', 48386, 'YR2011', 2505740669.27039, 53610, 5.29]
['FRO', 48410, 'YR2010', 2331796784.36009, 49280, 6.39]
['FJI', None, 'YR2023', None, None, None]
['FJI', 929766, 'YR2022', 4979979546.0123, 5390, None]
['FJI', 924610, 'YR2021', 4305031630.81808, 4490, None]
['FJI', 920422, 'YR2020', 4432466237.09588, 4650, None]
['FJI', 918465, 'YR2019', 5444407214.31758, 5590, None]
['FJI', 918996, 'YR2018', 5581425324.91185, 5680, None]
['FJI', 919019, 'YR2017', 5353469171.0611, 5120, None]
['FJI', 918371, 'YR2016', 4930213634.35692, 5010, 4.32]
['FJI', 917200, 'YR2015', 4682479912.05203, 4830, None]
['FJI', 915560, 'YR2014', 4857104791.00386, 4750, 6.17]
['FJI', 913453, 'YR2013', 4189967998.51424, 4470, None]
['FJI', 911059, 'YR2012', 3972028104.47328, 3930, 9]
['FJI', 908355, 'YR2011', 3779411899.37483, 3590, 4.406]
['FJI', 905169, 'YR2010', 3140166712.79624, 3470, 8.91]
['FIN', None, 'YR2023', None, None, 7.2]
['FIN', 5556106, 'YR2022', 282649838009.729, 54890, 6.719]
['FIN', 5541017, 'YR2021', 296470417085.267, 53270, 7.606]
['FIN', 5529543, 'YR2020', 271886077382.102, 50030, 7.759]
['FIN', 5521606, 'YR2019', 268514916972.549, 49940, 6.695]
['FIN', 5515525, 'YR2018', 275708001767.843, 48210, 7.361]
['FIN', 5508214, 'YR2017', 255647979916.471, 44840, 8.64]
['FIN', 5495303, 'YR2016', 240771351298.833, 45530, 8.818]
['FIN', 5479531, 'YR2015', 234534382384.766, 47180, 9.376]
['FIN', 5461512, 'YR2014', 274862826772.156, 49420, 8.663]
['FIN', 5438972, 'YR2013', 271362405890.589, 49510, 8.193]
['FIN', 5413971, 'YR2012', 258290060227.734, 48970, 7.689]
['FIN', 5388272, 'YR2011', 275604356167.316, 50260, 7.781]
['FIN', 5363352, 'YR2010', 249424310816.667, 49750, 8.394]
['FRA', None, 'YR2023', None, None, 7.3]
['FRA', 67971311, 'YR2022', 2779092236505.85, 45290, 7.308]
['FRA', 67764304, 'YR2021', 2959355819170.5, 43810, 7.874]
['FRA', 67571107, 'YR2020', 2647418691598.45, 39250, 8.01]
['FRA', 67388001, 'YR2019', 2728870246705.88, 42460, 8.415]
['FRA', 67158348, 'YR2018', 2790956878746.66, 41170, 9.018]
['FRA', 66918020, 'YR2017', 2595151045197.65, 38320, 9.41]
['FRA', 66724104, 'YR2016', 2472964344587.17, 39100, 10.057]
['FRA', 66548272, 'YR2015', 2439188643162.5, 41130, 10.354]
['FRA', 66312067, 'YR2014', 2855964488590.19, 43340, 10.273]
['FRA', 66002289, 'YR2013', 2811876903329.03, 43800, 9.913]
['FRA', 65662240, 'YR2012', 2683671716967.19, 43410, 9.841]
['FRA', 65345233, 'YR2011', 2865157541994.17, 44440, 9.228]
['FRA', 65030575, 'YR2010', 2645187882116.67, 43970, 9.279]
['PYF', None, 'YR2023', None, None, None]
['PYF', 306279, 'YR2022', 5814661208.90544, None, None]
['PYF', 304032, 'YR2021', 6150640646.38319, None, None]
['PYF', 301920, 'YR2020', 5792545870.80614, None, None]
['PYF', 299717, 'YR2019', 6022276196.13871, None, None]
['PYF', 297606, 'YR2018', 6135116253.33452, None, None]
['PYF', 295450, 'YR2017', 5833352692.7995, None, None]
['PYF', 293541, 'YR2016', 5497036476.8031, None, None]
['PYF', 291787, 'YR2015', 5325846361.81186, None, None]
['PYF', 289873, 'YR2014', 6151996560.84289, None, None]
['PYF', 288032, 'YR2013', 6031827122.60663, None, None]
['PYF', 286584, 'YR2012', 5692858099.00217, None, None]
['PYF', 285265, 'YR2011', 6203940036.91982, None, None]
['PYF', 283788, 'YR2010', 6086644798.55982, None, None]
['GAB', None, 'YR2023', None, None, None]
['GAB', 2388992, 'YR2022', 21071739224.8918, 7530, None]
['GAB', 2341179, 'YR2021', 20217946922.4528, 6440, None]
['GAB', 2292573, 'YR2020', 15314577154.8076, 6830, None]
['GAB', 2242785, 'YR2019', 16874405465.391, 6950, None]
['GAB', 2192012, 'YR2018', 16867326401.9626, 6610, None]
['GAB', 2140215, 'YR2017', 14929487485.1623, 6280, None]
['GAB', 2086206, 'YR2016', 14023890265.3665, 6810, None]
['GAB', 2028517, 'YR2015', 14383107762.6952, 7660, None]
['GAB', 1966855, 'YR2014', 18203966895.8433, 8930, None]
['GAB', 1902226, 'YR2013', 17595744798.3398, 8920, None]
['GAB', 1836705, 'YR2012', 17170464016.0593, 8660, None]
['GAB', 1772500, 'YR2011', 18210307743.5816, 7720, None]
['GAB', 1711105, 'YR2010', 14372593020.2885, 7450, 20.39]
['GMB', None, 'YR2023', None, None, 6.479]
['GMB', 2705992, 'YR2022', 2187194563.48605, 800, None]
['GMB', 2639916, 'YR2021', 2038414968.60683, 740, None]
['GMB', 2573995, 'YR2020', 1812170891.19069, 700, None]
['GMB', 2508883, 'YR2019', 1813609692.49994, 700, None]
['GMB', 2444916, 'YR2018', 1670671327.81651, 670, 4.127]
['GMB', 2381182, 'YR2017', 1504909462.69521, 610, None]
['GMB', 2317206, 'YR2016', 1484578885.97132, 580, None]
['GMB', 2253133, 'YR2015', 1378176608.93204, 580, None]
['GMB', 2189019, 'YR2014', 1229461721.40861, 600, None]
['GMB', 2124869, 'YR2013', 1375609453.43746, 670, None]
['GMB', 2061014, 'YR2012', 1415004738.26621, 700, 10.346]
['GMB', 1998212, 'YR2011', 1409693596.93594, 700, None]
['GMB', 1937275, 'YR2010', 1543294926.87301, 820, None]
['GEO', None, 'YR2023', None, None, None]
['GEO', 3712502, 'YR2022', 24780791063.7131, 5600, None]
['GEO', 3708610, 'YR2021', 18629365612.096, 4700, None]
['GEO', 3722716, 'YR2020', 15842922532.7202, 4260, 11.734]
['GEO', 3720161, 'YR2019', 17470436258.5131, 4690, 11.565]
['GEO', 3726549, 'YR2018', 17596922469.9152, 4460, 12.667]
['GEO', 3728004, 'YR2017', 16242645072.2881, 4040, 13.939]
['GEO', 3727505, 'YR2016', 15141598622.5692, 4080, 16.604]
['GEO', 3725276, 'YR2015', 14953673796.1929, 4410, 16.506]
['GEO', 3719414, 'YR2014', 17627332900.2581, 4740, 17.439]
['GEO', 3717668, 'YR2013', 17190068235.7892, 4530, 19.416]
['GEO', 3728874, 'YR2012', 16488822461.4203, 4150, 19.653]
['GEO', 3756441, 'YR2011', 15107486236.2474, 3520, 19.632]
['GEO', 3786695, 'YR2010', 12243217070.5734, 3210, 20.203]
['DEU', None, 'YR2023', None, None, 3.1]
['DEU', 83797985, 'YR2022', 4082469490797.68, 54030, 3.135]
['DEU', 83196078, 'YR2021', 4278503934689.85, 52050, 3.638]
['DEU', 83160871, 'YR2020', 3887727161914.41, 47970, 3.856]
['DEU', 83092962, 'YR2019', 3889177589254.9, 49410, 3.136]
['DEU', 82905782, 'YR2018', 3974443355019.6, 47490, 3.384]
['DEU', 82657002, 'YR2017', 3690849152517.65, 43760, 3.746]
['DEU', 82348669, 'YR2016', 3469853463945.53, 44280, 4.122]
['DEU', 81686611, 'YR2015', 3357585719351.56, 45780, 4.624]
['DEU', 80982500, 'YR2014', 3889093051023.52, 47640, 4.981]
['DEU', 80645605, 'YR2013', 3733804649549.03, 47220, 5.231]
['DEU', 80425823, 'YR2012', 3527143188785.16, 46560, 5.379]
['DEU', 80274983, 'YR2011', 3749314991050.59, 47320, 5.825]
['DEU', 81776930, 'YR2010', 3399667820000.01, 44680, 6.967]
['GHA', None, 'YR2023', None, None, None]
['GHA', 33475870, 'YR2022', 73766052451.5256, 2380, 3.084]
['GHA', 32833031, 'YR2021', 79524421861.2743, 2280, None]
['GHA', 32180401, 'YR2020', 70043095503.6675, 2230, None]
['GHA', 31522290, 'YR2019', 68337974418.3315, 2150, None]
['GHA', 30870641, 'YR2018', 67298913752.0241, 2050, None]
['GHA', 30222262, 'YR2017', 60405920071.5652, 1820, 3.369]
['GHA', 29554303, 'YR2016', 56164928691.0359, 1750, None]
['GHA', 28870939, 'YR2015', 49406009811.9819, 1870, 6.806]
['GHA', 28196358, 'YR2014', 54783320576.8882, 1820, None]
['GHA', 27525597, 'YR2013', 62824629066.0408, 1780, 2.173]
['GHA', 26858762, 'YR2012', 41271701060.954, 1480, None]
['GHA', 26205941, 'YR2011', 39336668080.559, 1340, None]
['GHA', 25574719, 'YR2010', 32197655566.5347, 1200, 5.384]
['GIB', None, 'YR2023', None, None, None]
['GIB', 32649, 'YR2022', None, None, None]
['GIB', 32669, 'YR2021', None, None, None]
['GIB', 32709, 'YR2020', None, None, None]
['GIB', 32685, 'YR2019', None, None, None]
['GIB', 32648, 'YR2018', None, None, None]
['GIB', 32602, 'YR2017', None, None, None]
['GIB', 32565, 'YR2016', None, None, None]
['GIB', 32520, 'YR2015', None, None, None]
['GIB', 32452, 'YR2014', None, None, None]
['GIB', 32411, 'YR2013', None, None, None]
['GIB', 32160, 'YR2012', None, None, None]
['GIB', 31701, 'YR2011', None, None, None]
['GIB', 31262, 'YR2010', None, None, None]
['GRC', None, 'YR2023', None, None, 11.1]
['GRC', 10426919, 'YR2022', 217581324512.059, 21810, 12.426]
['GRC', 10569207, 'YR2021', 214667807441.202, 20010, 14.657]
['GRC', 10698599, 'YR2020', 188480337285.605, 17920, 15.899]
['GRC', 10721582, 'YR2019', 205252760889.364, 19690, 17.045]
['GRC', 10732882, 'YR2018', 212049447242.111, 19080, 19.179]
['GRC', 10754679, 'YR2017', 199844406013.531, 17960, 21.414]
['GRC', 10775971, 'YR2016', 193148146586.933, 18640, 23.514]
['GRC', 10820883, 'YR2015', 195683527003.375, 20190, 24.981]
['GRC', 10892413, 'YR2014', 235458133124.608, 22010, 26.708]
['GRC', 10965211, 'YR2013', 238907690051.13, 22430, 27.686]
['GRC', 11045011, 'YR2012', 242029307133.408, 23180, 24.731]
['GRC', 11104899, 'YR2011', 282995942006.557, 24560, 17.973]
['GRC', 11121341, 'YR2010', 297124961971.501, 27610, 12.719]
['GRL', None, 'YR2023', None, None, None]
['GRL', 56661, 'YR2022', None, None, None]
['GRL', 56653, 'YR2021', 3235809504.29871, None, None]
['GRL', 56367, 'YR2020', 3082884653.2456, None, None]
['GRL', 56225, 'YR2019', 2997309971.87623, None, None]
['GRL', 56023, 'YR2018', 3055782146.15957, None, None]
['GRL', 56172, 'YR2017', 2851613679.03433, None, None]
['GRL', 56186, 'YR2016', 2707139544.46695, None, None]
['GRL', 56114, 'YR2015', 2499113022.81675, None, 9.1]
['GRL', 56295, 'YR2014', 2842065708.35962, None, 10.3]
['GRL', 56483, 'YR2013', 2684946990.12448, None, 10.1]
['GRL', 56810, 'YR2012', 2609678486.36749, None, 9.8]
['GRL', 56890, 'YR2011', 2684461375.46585, None, 9.4]
['GRL', 56905, 'YR2010', 2503167187.49305, None, 7.8]
['GRD', None, 'YR2023', None, None, None]
['GRD', 125438, 'YR2022', 1215379155.67282, 9070, None]
['GRD', 124610, 'YR2021', 1122800000, 8410, None]
['GRD', 123663, 'YR2020', 1043411111.11111, 7860, 13.464]
['GRD', 122724, 'YR2019', 1213485185.18519, 8900, 10.161]
['GRD', 121838, 'YR2018', 1166514814.81481, 8740, 14.066]
['GRD', 120921, 'YR2017', 1125685185.18519, 8020, None]
['GRD', 119966, 'YR2016', 1061640740.74074, 7670, None]
['GRD', 118980, 'YR2015', 997007407.407407, 7140, 22.9]
['GRD', 117972, 'YR2014', 911496296.296296, 6940, 24.5]
['GRD', 116945, 'YR2013', 842618518.518518, 6840, 24.2]
['GRD', 115912, 'YR2012', 799881481.481481, 6520, None]
['GRD', 114918, 'YR2011', 778655555.555555, 6560, None]
['GRD', 114039, 'YR2010', 771014814.814815, 6470, None]
['GUM', None, 'YR2023', None, None, None]
['GUM', 171774, 'YR2022', None, None, None]
['GUM', 170534, 'YR2021', 6123000000, None, None]
['GUM', 169231, 'YR2020', 5886000000, None, None]
['GUM', 168624, 'YR2019', 6366000000, None, None]
['GUM', 168678, 'YR2018', 6056000000, None, None]
['GUM', 168606, 'YR2017', 6013000000, None, None]
['GUM', 168346, 'YR2016', 5901000000, None, 5.4]
['GUM', 167978, 'YR2015', 5799000000, None, 6.9]
['GUM', 167543, 'YR2014', 5610000000, None, 7.6]
['GUM', 167054, 'YR2013', 5399000000, None, 11.5]
['GUM', 166392, 'YR2012', 5265000000, None, 12.2]
['GUM', 165649, 'YR2011', 4984000000, None, 13.3]
['GUM', 164905, 'YR2010', 4949000000, None, 8.2]
['GTM', None, 'YR2023', None, None, None]
['GTM', 17357886, 'YR2022', 95003330315.8754, 5350, 3.051]
['GTM', 17109746, 'YR2021', 86053083476.0294, 4930, 2.174]
['GTM', 16858333, 'YR2020', 77715183063.2054, 4490, None]
['GTM', 16604026, 'YR2019', 77172317258.6478, 4620, 2.193]
['GTM', 16346950, 'YR2018', 73328365862.4329, 4400, 2.283]
['GTM', 16087418, 'YR2017', 71653754066.2763, 4100, 2.462]
['GTM', 15827690, 'YR2016', 66053403469.0024, 3870, 2.583]
['GTM', 15567419, 'YR2015', 62186064718.7424, 3700, 2.506]
['GTM', 15306316, 'YR2014', 57852153058.502, 3550, 2.717]
['GTM', 15043981, 'YR2013', 52996446269.442, 3380, 3.017]
['GTM', 14781942, 'YR2012', 49593929487.1263, 3160, 2.765]
['GTM', 14521515, 'YR2011', 46876006272.2387, 2910, 4.126]
['GTM', 14259687, 'YR2010', 40676578423.4871, 2730, 3.497]
['GNB', None, 'YR2023', None, None, None]
['GNB', 2105566, 'YR2022', 1633559092.08861, 820, None]
['GNB', 2060721, 'YR2021', 1638517606.89496, 760, None]
['GNB', 2015828, 'YR2020', 1431758231.68522, 740, None]
['GNB', 1970457, 'YR2019', 1439638410.99683, 780, None]
['GNB', 1924955, 'YR2018', 1504630233.68158, 700, 3.196]
['GNB', 1879826, 'YR2017', 1350177012.24273, 660, None]
['GNB', 1834552, 'YR2016', 1179004911.26676, 640, None]
['GNB', 1788919, 'YR2015', 1048229633.00189, 620, None]
['GNB', 1743309, 'YR2014', 1054915581.35773, 620, None]
['GNB', 1697753, 'YR2013', 1046087367.45447, 620, None]
['GNB', 1652717, 'YR2012', 989271155.135142, 610, None]
['GNB', 1609017, 'YR2011', 1099818591.95479, 620, None]
['GNB', 1567220, 'YR2010', 849878489.118426, 570, None]
['GIN', None, 'YR2023', None, None, None]
['GIN', 13859341, 'YR2022', 20999229260.4955, 1190, None]
['GIN', 13531906, 'YR2021', 16091817842.1318, 990, None]
['GIN', 13205153, 'YR2020', 14177835841.3923, 950, None]
['GIN', 12877539, 'YR2019', 13442861496.4128, 940, 5.018]
['GIN', 12554864, 'YR2018', 11857030367.2441, 850, None]
['GIN', 12240789, 'YR2017', 10324668271.1032, 810, None]
['GIN', 11930985, 'YR2016', 8595955600.36601, 760, None]
['GIN', 11625998, 'YR2015', 8794202394.29076, 750, None]
['GIN', 11333365, 'YR2014', 8778473643.31852, 730, None]
['GIN', 11055430, 'YR2013', 8376613880.84932, 690, None]
['GIN', 10788692, 'YR2012', 7638045226.04416, 690, None]
['GIN', 10527712, 'YR2011', 6785137215.55736, 670, None]
['GIN', 10270728, 'YR2010', 6853467832.49407, 690, None]
['GUY', None, 'YR2023', None, None, None]
['GUY', 808726, 'YR2022', 14718388489.2086, 14920, None]
['GUY', 804567, 'YR2021', 8041362110.31175, 9340, None]
['GUY', 797202, 'YR2020', 5471256594.72422, 8110, None]
['GUY', 798753, 'YR2019', 5173760191.84652, 6500, 13.525]
['GUY', 785514, 'YR2018', 4787637005.53562, 6240, 14.019]
['GUY', 763252, 'YR2017', 4748174334.14044, 6000, None]
['GUY', 759087, 'YR2016', 4482697336.56174, 5690, None]
['GUY', 755031, 'YR2015', 4279840193.7046, 5560, None]
['GUY', 751115, 'YR2014', 4127660158.47257, 5660, None]
['GUY', 747420, 'YR2013', 4167800935.59876, 5630, None]
['GUY', 743966, 'YR2012', 4063088535.76331, 5360, None]
['GUY', 744230, 'YR2011', 3691384317.52178, 4870, None]
['GUY', 747932, 'YR2010', 3432912516.92427, 4520, None]
['HTI', None, 'YR2023', None, None, None]
['HTI', 11584996, 'YR2022', 20253551884.6055, 1610, None]
['HTI', 11447569, 'YR2021', 20877414952.6375, 1440, None]
['HTI', 11306801, 'YR2020', 14508222518.3018, 1330, None]
['HTI', 11160438, 'YR2019', 15016090929.5125, 1410, None]
['HTI', 11012421, 'YR2018', 16403864522.0538, 1420, None]
['HTI', 10863543, 'YR2017', 15093357143.2889, 1360, None]
['HTI', 10713849, 'YR2016', 14069277532.5199, 1370, None]
['HTI', 10563757, 'YR2015', 14849629407.8872, 1430, None]
['HTI', 10412740, 'YR2014', 15146883647.3239, 1460, None]
['HTI', 10261206, 'YR2013', 14902488489.1696, 1410, None]
['HTI', 10108539, 'YR2012', 13708925402.9447, 1320, 14.1]
['HTI', 9954312, 'YR2011', 13008746038.8867, 1250, None]
['HTI', 9842880, 'YR2010', 11859312627.1744, 1140, None]
['HND', None, 'YR2023', None, None, 5.773]
['HND', 10432860, 'YR2022', 31717699764.3621, 2750, 7.037]
['HND', 10278345, 'YR2021', 28488721680.8502, 2480, 7.94]
['HND', 10121763, 'YR2020', 23827859226.8834, 2150, 10.679]
['HND', 9958829, 'YR2019', 25089937021.5418, 2330, 5.551]
['HND', 9792850, 'YR2018', 24067750760.499, 2280, 5.622]
['HND', 9626842, 'YR2017', 23136247990.5977, 2200, 5.528]
['HND', 9460798, 'YR2016', 21717604952.1835, 2080, 6.727]
['HND', 9294505, 'YR2015', 20979791685.416, 2020, 6.147]
['HND', 9127846, 'YR2014', 19756533971.8698, 1970, 7.078]
['HND', 8960657, 'YR2013', 18499729214.904, 1970, 5.646]
['HND', 8792367, 'YR2012', 18528554397.5695, 1930, 3.755]
['HND', 8622504, 'YR2011', 17710275685.4074, 1850, 4.475]
['HND', 8450933, 'YR2010', 15839344591.9842, 1710, 4.119]
['HUN', None, 'YR2023', None, None, 4.1]
['HUN', 9643048, 'YR2022', 177337436677.365, 19010, 3.609]
['HUN', 9709891, 'YR2021', 182090041757.269, 17740, 4.045]
['HUN', 9750149, 'YR2020', 157227094449.074, 16030, 4.25]
['HUN', 9771141, 'YR2019', 164020460331.659, 16570, 3.419]
['HUN', 9775564, 'YR2018', 160565642983.587, 14980, 3.709]
['HUN', 9787966, 'YR2017', 143112196040.326, 13180, 4.156]
['HUN', 9814023, 'YR2016', 128609822750.039, 13100, 5.115]
['HUN', 9843028, 'YR2015', 125174166987.372, 13230, 6.813]
['HUN', 9866468, 'YR2014', 141033843265.669, 13560, 7.725]
['HUN', 9893082, 'YR2013', 135684315697.713, 13520, 10.177]
['HUN', 9920362, 'YR2012', 128814279315.132, 13080, 11.003]
['HUN', 9971727, 'YR2011', 141942264554.475, 13250, 11.029]
['HUN', 10000023, 'YR2010', 132175349953.713, 13260, 11.172]
['ISL', None, 'YR2023', None, None, 3.5]
['ISL', 382003, 'YR2022', 28064529851.3098, 68660, 3.789]
['ISL', 372520, 'YR2021', 25595940169.5879, 63180, 6.029]
['ISL', 366463, 'YR2020', 21565767851.144, 62130, 5.478]
['ISL', 360563, 'YR2019', 24681343649.2952, 72970, 3.507]
['ISL', 352721, 'YR2018', 26260850582.0687, 67770, 2.704]
['ISL', 343400, 'YR2017', 24728285177.4603, 60230, 2.742]
['ISL', 335439, 'YR2016', 20793168030.9524, 54910, 2.978]
['ISL', 330815, 'YR2015', 17517210519.0912, 49940, 3.979]
['ISL', 327386, 'YR2014', 17867662177.8911, 48090, 4.897]
['ISL', 323764, 'YR2013', 16125060515.3117, 46960, 5.376]
['ISL', 320716, 'YR2012', 14751508133.5443, 40690, 6]
['ISL', 319014, 'YR2011', 15221622925.9319, 37610, 7.028]
['ISL', 318041, 'YR2010', 13751161917.7398, 36270, 7.564]
['IND', None, 'YR2023', None, None, 4.172]
['IND', 1417173173, 'YR2022', 3416645826052.87, 2390, 4.822]
['IND', 1407563842, 'YR2021', 3150306839142.13, 2150, 6.38]
['IND', 1396387127, 'YR2020', 2671595405986.86, 1900, 7.859]
['IND', 1383112050, 'YR2019', 2835606256616.03, 2080, 6.51]
['IND', 1369003306, 'YR2018', 2702929641707.38, 1980, 7.652]
['IND', 1354195680, 'YR2017', 2651474262735.28, 1800, None]
['IND', 1338636340, 'YR2016', 2294796885682.55, 1680, None]
['IND', 1322866505, 'YR2015', 2103588360066.32, 1590, None]
['IND', 1307246509, 'YR2014', 2039126479228.11, 1550, None]
['IND', 1291132063, 'YR2013', 1856721507681.08, 1500, None]
['IND', 1274487215, 'YR2012', 1827637590787.19, 1470, 3.222]
['IND', 1257621191, 'YR2011', 1823051829900.81, 1360, None]
['IND', 1240613620, 'YR2010', 1675615519489.35, 1210, 3.115]
['IDN', None, 'YR2023', None, None, None]
['IDN', 275501339, 'YR2022', 1319100220407.72, 4580, 3.462]
['IDN', 273753191, 'YR2021', 1186505455736.54, 4170, 3.827]
['IDN', 271857970, 'YR2020', 1059054842698.48, 3900, 4.255]
['IDN', 269582878, 'YR2019', 1119099871350.2, 4070, 3.59]
['IDN', 267066843, 'YR2018', 1042271532988.63, 3850, 4.387]
['IDN', 264498852, 'YR2017', 1015618744159.73, 3530, 3.783]
['IDN', 261850182, 'YR2016', 931877364037.698, 3400, 4.301]
['IDN', 259091970, 'YR2015', 860854232686.214, 3420, 4.514]
['IDN', 256229761, 'YR2014', 890814755533.537, 3600, 4.049]
['IDN', 253275918, 'YR2013', 912524136718.018, 3710, 4.336]
['IDN', 250222695, 'YR2012', 917869913332.649, 3550, 4.468]
['IDN', 247099697, 'YR2011', 892969104563.171, 2990, 5.153]
['IDN', 244016173, 'YR2010', 755094157621.936, 2510, 5.614]
['IRN', None, 'YR2023', None, None, None]
['IRN', 88550570, 'YR2022', 413493207349.265, 3980, 9.085]
['IRN', 87923432, 'YR2021', 359096907772.985, 3510, 9.282]
['IRN', 87290193, 'YR2020', 239735486745.704, 3270, 9.687]
['IRN', 86564202, 'YR2019', 283649531542.631, 3990, 10.74]
['IRN', 85617562, 'YR2018', 329691934144.504, 4880, 12.195]
['IRN', 84505076, 'YR2017', 486630147094.486, 5490, 12.232]
['IRN', 83306231, 'YR2016', 457954614593.746, 5470, 12.618]
['IRN', 81790841, 'YR2015', 408212917874.964, 5480, 11.166]
['IRN', 79961672, 'YR2014', 460382791480.428, 6740, 10.68]
['IRN', 78458928, 'YR2013', 492775566425.881, 7340, 10.595]
['IRN', 77324451, 'YR2012', 644035512181.481, 7490, 12.275]
['IRN', 76342971, 'YR2011', 626133112195.928, 6860, 12.491]
['IRN', 75373855, 'YR2010', 486807616876.696, 6110, 13.679]
['IRQ', None, 'YR2023', None, None, None]
['IRQ', 44496122, 'YR2022', 264182173793.103, 5270, None]
['IRQ', 43533592, 'YR2021', 207691599310.345, 4670, 16.173]
['IRQ', 42556984, 'YR2020', 180924091442.953, 4670, None]
['IRQ', 41563520, 'YR2019', 233636097800.338, 5470, None]
['IRQ', 40590700, 'YR2018', 227367469034.031, 4780, None]
['IRQ', 39621162, 'YR2017', 187217660050.676, 4400, 13.02]
['IRQ', 38697943, 'YR2016', 166602488747.885, 5050, 10.82]
['IRQ', 37757813, 'YR2015', 166774104959.102, 5460, None]
['IRQ', 36746488, 'YR2014', 228415656174.957, 6320, 10.59]
['IRQ', 35481800, 'YR2013', 234637675128.645, 6590, None]
['IRQ', 33864447, 'YR2012', 218002481737.691, 5940, 7.965]
['IRQ', 32378061, 'YR2011', 185749664444.444, 4710, None]
['IRQ', 31264875, 'YR2010', 138516722649.573, 4350, None]
['IRL', None, 'YR2023', None, None, 4.3]
['IRL', 5127170, 'YR2022', 533140011838.276, 79730, 4.479]
['IRL', 5033164, 'YR2021', 513391778882.86, 76270, 6.194]
['IRL', 4985382, 'YR2020', 428608687830.239, 66010, 5.623]
['IRL', 4934340, 'YR2019', 398933010007.356, 63570, 4.95]
['IRL', 4867316, 'YR2018', 386693357874.056, 59490, 5.741]
['IRL', 4807388, 'YR2017', 337241811320.896, 53660, 6.713]
['IRL', 4755335, 'YR2016', 298559265006.398, 51740, 8.374]
['IRL', 4701957, 'YR2015', 292364226871.756, 50420, 9.908]
['IRL', 4657740, 'YR2014', 259681883575.706, 46530, 11.858]
['IRL', 4623816, 'YR2013', 238112475390.796, 43540, 13.735]
['IRL', 4599533, 'YR2012', 225118718207.156, 40820, 15.451]
['IRL', 4580084, 'YR2011', 239170638711.314, 42410, 15.354]
['IRL', 4560155, 'YR2010', 221913560882.367, 44990, 14.534]
['ISR', None, 'YR2023', None, None, None]
['ISR', 9557500, 'YR2022', 525002447652.773, 55140, 3.695]
['ISR', 9371400, 'YR2021', 488526545878.891, 49350, 4.812]
['ISR', 9215100, 'YR2020', 413267669231.522, 43120, 4.169]
['ISR', 9054000, 'YR2019', 402470513619.148, 43800, 3.731]
['ISR', 8882800, 'YR2018', 376691526553.276, 41520, 3.917]
['ISR', 8713300, 'YR2017', 358245427458.541, 38210, 4.14]
['ISR', 8546000, 'YR2016', 322102790386.835, 36840, 4.723]
['ISR', 8380100, 'YR2015', 303414276832.04, 36550, 5.176]
['ISR', 8215700, 'YR2014', 314330061977.263, 36640, 5.789]
['ISR', 8059500, 'YR2013', 297732778479.129, 35070, 6.137]
['ISR', 7910500, 'YR2012', 262282344091.849, 33110, 6.762]
['ISR', 7765800, 'YR2011', 266791854430.897, 32400, 7.139]
['ISR', 7623600, 'YR2010', 238364092298.023, 30350, 8.48]
['ITA', None, 'YR2023', None, None, 7.7]
['ITA', 58940425, 'YR2022', 2049737165407.98, 38200, 8.069]
['ITA', 59133173, 'YR2021', 2155360298998.03, 36420, 9.497]
['ITA', 59438851, 'YR2020', 1897461635591.91, 32440, 9.164]
['ITA', 59729081, 'YR2019', 2011302198827.45, 34910, 9.952]
['ITA', 60421760, 'YR2018', 2091932426266.98, 33850, 10.61]
['ITA', 60536709, 'YR2017', 1961796197354.36, 31380, 11.211]
['ITA', 60627498, 'YR2016', 1877071687633.78, 31970, 11.688]
['ITA', 60730582, 'YR2015', 1836637711060.55, 33000, 11.896]
['ITA', 60789140, 'YR2014', 2162009615996.54, 34910, 12.683]
['ITA', 60233948, 'YR2013', 2141924094298.56, 35570, 12.149]
['ITA', 59539717, 'YR2012', 2086957656821.6, 36220, 10.655]
['ITA', 59379449, 'YR2011', 2294994296589.5, 37980, 8.359]
['ITA', 59277417, 'YR2010', 2136099955236.67, 37960, 8.363]
['JAM', None, 'YR2023', None, None, None]
['JAM', 2827377, 'YR2022', 17097760723.9201, 5760, 4.083]
['JAM', 2827695, 'YR2021', 14657586127.0331, 5190, 5.188]
['JAM', 2820436, 'YR2020', 13812421803.4084, 4900, 6.501]
['JAM', 2813773, 'YR2019', 15830766570.7266, 5500, 4.987]
['JAM', 2811835, 'YR2018', 15730792835.5811, 5230, 5.47]
['JAM', 2808376, 'YR2017', 14808985171.3441, 4940, 7.399]
['JAM', 2802695, 'YR2016', 14077096714.1279, 4770, 8.634]
['JAM', 2794445, 'YR2015', 14188936958.4343, 4870, 13.511]
['JAM', 2784543, 'YR2014', 13899217721.6818, 5070, 9.046]
['JAM', 2773129, 'YR2013', 14264205152.6126, 5170, 9.698]
['JAM', 2759817, 'YR2012', 14807086555.5283, 5130, 8.695]
['JAM', 2746169, 'YR2011', 14444661522.1463, 4730, 8.034]
['JAM', 2733896, 'YR2010', 13220549908.2494, 4520, 7.63]
['JPN', None, 'YR2023', None, None, 2.6]
['JPN', 125124989, 'YR2022', 4256410760723.75, 42550, 2.6]
['JPN', 125681593, 'YR2021', 5034620784584.98, 43670, 2.828]
['JPN', 126261000, 'YR2020', 5055587093501.59, 40940, 2.809]
